Date,Close,High,Low,Open,Volume,Target,MA10,MA50,Return,Volatility
2019-11-20,612.6575927734375,614.3761273955229,605.783454285096,612.485728822126,6142171,1,608.064794921875,640.9713598632812,0.00021044932724967325,0.01405702751685715
2019-11-21,612.872314453125,619.9183157988903,610.5093297146096,614.8056656028194,9692973,0,608.1464111328125,639.0735473632812,0.000350475832210817,0.01201175297419131
2019-11-22,595.6441040039062,611.7983187861224,588.684007393104,611.5835019607059,14415826,1,605.8349792480469,636.7276416015625,-0.02811060320874792,0.01426629126414999
2019-11-25,599.8543701171875,605.9122454172701,595.6439925938477,595.7728511976873,7334511,0,604.9713989257813,634.6534826660156,0.007068425734394035,0.0138475867183346
2019-11-26,593.4100341796875,607.7168570958895,589.4574251930437,605.783505482647,27253106,1,603.7856140136719,632.6031799316406,-0.010743167439525414,0.014124799474598151
2019-11-27,597.8351440429688,599.4677726728878,592.9802634688726,596.5462432652979,3861635,1,604.1636962890625,630.7041748046875,0.007457086345697528,0.013074460188665055
2019-11-28,603.0767211914062,604.3656221150429,596.374446877598,600.713736164739,4837683,0,603.8672485351562,628.6910668945312,0.00876759621890133,0.011601816848023893
2019-11-29,598.3507690429688,603.4634200154866,594.2262964530142,602.2604772514035,4262379,0,603.218505859375,626.6105920410156,-0.007836402869441206,0.011834244722603833
2019-12-02,595.2144775390625,604.9241876760091,593.1522150119612,604.1508261169674,9383736,1,602.1444213867187,624.4071435546875,-0.005241560078417806,0.011856103407625973
2019-12-03,600.0693359375,601.2293783331933,591.6485263538979,595.2145068526893,5239013,1,600.898486328125,622.3245520019532,0.00815648574024963,0.011566024225775795
2019-12-04,609.0916748046875,610.5094869912496,595.7730301201493,598.9093771047163,7427886,1,600.54189453125,620.5776965332032,0.01503549394519843,0.012767434356564087
2019-12-05,614.2471923828125,615.1494649806565,604.7522994549195,607.0293787186483,4814422,1,600.6793823242188,619.2004113769531,0.00846427195015953,0.01308210811481815
2019-12-06,614.4620971679688,618.67252840896,609.7361264648448,615.1925059257636,5226096,1,602.561181640625,618.51732421875,0.0003498669392734133,0.008511521078947008
2019-12-09,616.3095092773438,620.691751801841,613.7317072169296,615.2354250855045,6435865,0,604.2066955566406,617.3671228027343,0.003006551775755817,0.008399819845855808
2019-12-10,613.989501953125,617.3836186267462,610.0798458246204,612.6576479900766,4457939,1,606.2646423339844,616.1942822265624,-0.003764354255930691,0.007383393942012062
2019-12-11,619.5746459960938,620.9924579502369,612.6575550571316,615.7508962082478,6043554,0,608.4385925292969,615.3045593261719,0.00909648133266483,0.0074997942147922705
2019-12-12,603.2916259765625,619.2740312273227,601.1005045760004,617.3836324412516,11112042,1,608.4600830078125,614.0951159667969,-0.026280965699222447,0.01178412991109832
2019-12-13,611.1968383789062,612.5716975675551,601.7878506718857,601.7878506718857,10302412,1,609.7446899414062,612.6457873535156,0.013103467812183522,0.012074336914195525
2019-12-16,613.516845703125,618.8443133958123,610.2516404868048,612.0560808194911,5616324,1,611.5749267578125,611.4482214355469,0.0037958431368398937,0.011790971899305261
2019-12-17,627.00732421875,628.3391779701315,614.3760851263507,618.4146516995003,10525565,1,614.2687255859375,610.6553881835938,0.021988766258185022,0.013180074917254083
2019-12-18,629.370361328125,633.5377868671818,621.035457804496,628.1244132204588,12215295,0,616.2965942382813,609.7765881347656,0.003768755193281681,0.01264828726580284
2019-12-19,627.9954223632812,632.3777166219138,622.6250022758703,630.272501458547,7199210,1,617.6714172363281,608.9364794921875,-0.002184626174550508,0.012618373000210086
2019-12-20,628.5970458984375,631.5615288699923,625.761474013023,628.1244593251216,7794167,1,619.084912109375,608.20853515625,0.0009580062429312974,0.012609456772302106
2019-12-23,632.4208374023438,633.5378745879988,628.6830450073188,629.1126787283802,4975608,0,620.696044921875,607.5672509765625,0.006083056751310378,0.012664698068066155
2019-12-24,630.1866455078125,633.2370338693783,625.8043509029251,633.2370338693783,2890759,0,622.3157592773438,606.3424291992187,-0.0035327613550940606,0.012651857325178251
2019-12-26,626.3629150390625,631.1747909886018,624.3006525203946,628.9836698409637,3821806,1,622.9945861816407,605.52822265625,-0.006067615834145168,0.012705938899148124
2019-12-27,633.237060546875,633.709647082715,626.276963803132,627.0503253676085,3399094,0,625.9891296386719,605.1535925292969,0.010974700677136573,0.008545650912004307
2019-12-30,629.7570190429688,634.0963083767983,624.9021378668292,632.5066324199013,5368416,0,627.8451477050781,604.6559020996094,-0.005495637764632466,0.008583025484011499
2019-12-31,628.2532958984375,633.924438996651,623.3554618887915,627.0073478470914,6927885,1,629.3187927246094,604.1612329101563,-0.0023877830640401942,0.008742888120555143
2020-01-01,633.151123046875,635.857836165516,629.456283947449,631.5614994346679,2112415,0,629.9331726074219,603.7925231933593,0.007795943420294105,0.005901914082970004
2020-01-02,631.3037719726562,636.5452821568949,628.0385663277771,634.9127055572154,5658200,1,630.126513671875,605.4964514160156,-0.002917709543542868,0.005930966189096495
2020-01-03,641.013427734375,642.7319623931803,630.6163140268093,630.6163140268093,7882938,0,631.4283142089844,607.1359338378907,0.01538032274285106,0.007499517216210691
2020-01-06,634.86962890625,647.7156856371781,632.8503717126638,641.0993168830549,6519403,0,632.0555725097656,608.914619140625,-0.00958450878297501,0.00836561929248053
2020-01-07,625.460693359375,638.091880808106,623.0547029448412,634.1392721765393,7899363,0,631.3595581054688,610.4690344238281,-0.01482026406442638,0.009496417554644792
2020-01-08,617.1258544921875,626.4059318828291,608.6190862908794,622.9259094170285,8639443,1,630.0534790039062,611.6608386230469,-0.013325919527285901,0.010253870905263689
2020-01-09,625.159912109375,628.5540284252443,613.7746204119936,620.1332193947744,13521186,1,629.9331787109375,612.982392578125,0.013018507584321659,0.011158309285743339
2020-01-10,634.2682495117188,638.349769643852,627.6948329522857,636.2445540339635,9341405,1,630.0362976074218,614.3151196289062,0.014569612071911209,0.01160501568541169
2020-01-13,664.6862182617188,668.0803346309402,648.7468201239355,653.0431566810477,36952038,1,633.5292175292968,615.8265698242187,0.04795757752877705,0.018774162363567302
2020-01-14,666.49072265625,667.607759691393,659.2299032595474,661.592888406991,11414418,0,637.3529602050781,617.3345837402344,0.0027148214374752566,0.018602446498651795
2020-01-15,659.5305786132812,664.9439518924611,654.8905668506321,664.9439518924611,6047430,0,639.9909057617188,618.3407849121094,-0.010442972132049477,0.01929656016277113
2020-01-16,659.0579833984375,663.7839532924289,653.2579294376299,662.2372827253157,5740586,1,642.7663269042969,619.5592248535156,-0.0007165630073399099,0.019218045667419154
2020-01-17,659.7883911132812,664.127733038518,654.976515096355,662.2373344441845,3762957,1,644.6438232421875,620.5138696289063,0.0011082601732208541,0.018844512792841557
2020-01-20,660.3040771484375,665.4167289240578,655.578106211322,663.0107381269263,3887680,0,647.1872680664062,621.3447827148437,0.0007815930715091568,0.01835106621351824
2020-01-21,655.1912841796875,662.0654222432121,653.6875664782915,660.3039348535362,4448374,1,650.1603271484375,622.2788049316406,-0.00774308859462125,0.017664617107177337
2020-01-22,661.8076171875,668.5098909521603,658.1986844079111,660.3038995664637,9733935,1,654.6285034179688,623.409599609375,0.010098322684643612,0.01651049582424967
2020-01-23,673.9663696289062,674.9545481250569,667.3930054333838,667.7366809288342,12528017,0,659.5091491699219,625.0078405761719,0.018372034599839715,0.016806618134969885
2020-01-24,672.5914916992188,675.8137441346989,664.7291747784413,666.5766204863226,7540490,0,663.3414733886718,626.3388464355469,-0.002039980022214616,0.016869603145510496
2020-01-27,668.5958862304688,674.3529878110744,665.4166390766485,669.4122006803074,3741610,0,663.7324401855469,627.6140002441406,-0.005940612568047232,0.008523563735103648
2020-01-28,668.510009765625,671.7752152625233,663.3544055772012,671.087811859837,5121009,1,663.9343688964843,628.8650939941406,-0.00012844300512815376,0.008493259219108526
2020-01-29,678.5632934570312,681.2270007011925,673.8802768995811,675.8995337673641,6832757,0,665.8376403808594,630.1857861328125,0.015038344294845851,0.008719839157682862
2020-01-30,670.8300170898438,678.5634230837039,668.5099848025825,678.5634230837039,3859680,0,667.01484375,631.3492346191406,-0.01139654390644873,0.009797178691426893
2020-01-31,666.7484741210938,674.481879846576,663.0106298864689,670.7010827359123,6092028,0,667.7108520507812,632.4267578125,-0.006084317732912847,0.01011373461976229
2020-02-03,659.4017333984375,679.6374674069847,656.9098373016258,671.9470147414929,6416745,1,667.6206176757812,633.7019104003906,-0.011018758959052244,0.010818328081828562
2020-02-04,676.9737548828125,678.7352948915391,661.7217595518065,661.7217595518065,5771311,0,669.7988647460937,635.2442980957031,0.02664843083413193,0.013295907866003286
2020-02-05,674.1382446289062,675.3841928784096,665.4167117734253,671.0878557735851,6310409,0,671.0319274902344,636.8588623046875,-0.00418850839261431,0.01325831773998649
2020-02-06,662.7958984375,676.0715904654292,661.6359084074614,673.9663748132103,7341622,1,669.9148803710938,638.1580773925781,-0.01682495583328003,0.013077979632912231
2020-02-07,667.908447265625,669.2403010625379,662.4950738825356,666.7484574140747,2853344,0,669.4465759277343,639.4547119140625,0.0077136096348475736,0.013400714447370189
2020-02-10,664.385498046875,668.5099706672875,661.4210153228079,665.0729014093579,3827682,1,669.025537109375,640.7754064941406,-0.005274598986092727,0.013372949127554257
2020-02-11,664.6862182617188,669.4551413510103,660.948426435237,669.3692355980739,4312817,1,668.6431579589844,642.1648413085937,0.0004526291072393107,0.013376253981148068
2020-02-12,671.1307373046875,673.021135918938,666.0180862043903,666.6195838242222,2948825,1,667.89990234375,643.5860693359375,0.009695580961227579,0.012780378013154157
2020-02-13,680.7545166015625,682.2582343725347,672.1188907487963,674.5248286932491,4387430,0,668.8923522949219,645.019326171875,0.014339649135315824,0.013048848914126924
2020-02-14,675.7708129882812,686.7264716212071,674.1811369350173,682.687904616437,5321680,1,669.7945861816406,646.2497985839843,-0.00732085280632544,0.01313476406428794
2020-02-17,678.3485717773438,681.7856409332788,673.0640569718882,679.0789279947746,2929629,1,671.6892700195312,647.5275280761718,0.0038145459074556687,0.012390142777490242
2020-02-18,685.3945922851562,686.5975350544546,673.3648499190842,674.5248398118925,5083346,1,672.5313537597656,648.9092297363281,0.01038702048026896,0.009703639077609962
2020-02-19,687.8004760742188,691.5812204812013,684.1056374134477,687.4137953252462,3985192,0,673.8975769042969,650.38544921875,0.0035102170576530867,0.009525385986845353
2020-02-20,684.8360595703125,692.6553712672503,682.1293465122486,690.2064803636806,4564569,0,676.1015930175781,651.6906774902344,-0.004309994841565579,0.0073419484649965795
2020-02-24,683.8478393554688,697.3812989273168,680.6685923965873,687.4997252716818,6627536,1,677.6955322265625,653.3018017578125,-0.0014430026004527141,0.007301323540004471
2020-02-25,686.0390014648438,692.5694116636162,683.461199684458,686.5545408427163,6996695,0,679.8608825683593,654.7986450195312,0.0032041661657367104,0.006787198210316598
2020-02-26,672.5914916992188,688.659800999916,670.6581402379306,682.2152961289557,8760569,0,680.6514099121093,655.9801379394531,-0.019601669492421925,0.009933493002216614
2020-02-27,668.381103515625,670.8729998695887,663.5262743370657,668.5100145994749,5223386,0,680.3764465332031,656.8076135253906,-0.006259948624917522,0.009700894886312018
2020-02-28,628.7260131835938,650.2936055272808,620.4340611872049,644.4505972678239,14123957,1,675.1735961914062,656.7947265625,-0.05933005903884625,0.019901019092124696
2020-03-02,636.760009765625,658.1128332217729,630.4873690869798,633.2799877575525,9821523,1,671.2725158691406,656.9700183105468,0.012778215651282787,0.020935553476020528
2020-03-03,641.8726806640625,652.1838883855736,636.9318936308385,648.7468191450699,7826587,1,667.6249267578125,657.2355310058593,0.008029195960844504,0.021189818483732744
2020-03-04,651.9690551757812,654.3320402192519,640.6267164780191,647.8016298045927,11013444,0,664.282373046875,657.6264953613281,0.015729559484091604,0.0216908057084376
2020-03-05,648.4031982421875,664.6863269452155,645.9543069824189,656.2655164054837,7755293,0,660.3426452636719,657.9908264160156,-0.005469365310033503,0.021494948486970488
2020-03-06,634.9556274414062,639.2949171290524,626.4918124610296,636.7171150438545,9216022,0,655.3546020507813,658.1626806640625,-0.020739519541602247,0.022001596433094805
2020-03-09,605.3108520507812,623.6991405627762,598.9093002604727,622.5391507011657,10308654,0,647.5009033203125,657.6041564941406,-0.046687948117068445,0.02509559694748736
2020-03-11,589.4574584960938,598.0071799356881,574.892865031029,593.4530730340792,16165009,0,637.8427490234375,656.7981652832032,-0.02619049947803931,0.024858746570690097
2020-03-12,542.3695678710938,575.7091309346221,539.1902681514557,573.9905962154143,13965574,1,624.820556640625,655.0804907226562,-0.07988344187744645,0.032342154764519515
2020-03-13,551.9503784179688,573.1313402307924,489.78240469498,508.68628698145295,16903113,0,613.1774841308594,653.4564758300781,0.017664727363818633,0.03435942673811884
2020-03-16,501.0817565917969,534.5931819350706,498.3750435666342,534.4642708593905,19140152,0,600.4130584716797,650.8520355224609,-0.09216158519897089,0.03983604134317799
2020-03-17,476.85040283203125,508.6862460888613,472.5970191703948,505.3350826110837,16059887,0,584.4220977783203,647.5687750244141,-0.04835808416690279,0.03863099060436764
2020-03-18,459.1065368652344,496.65653073330947,453.69316302281555,488.0638571912107,15390183,1,566.1454833984375,644.0535131835937,-0.03721055043975097,0.036561574801899935
2020-03-19,468.77325439453125,479.47114252601534,437.5818626010274,437.5818626010274,16583991,1,547.8259033203125,640.9197644042969,0.02105549965657416,0.03736932738724486
2020-03-20,502.84320068359375,530.5545692477981,470.8784487808979,472.16734964434926,21354894,0,533.2699035644531,638.634111328125,0.07267894652622053,0.04964287029547083
2020-03-23,452.36126708984375,482.0059880561759,443.2960078341693,464.00432816867755,17146150,1,515.0104675292969,635.1781384277343,-0.10039299233860965,0.05514948495497344
2020-03-24,506.7958679199219,516.5485837208066,448.53755261022576,448.53755261022576,20027097,1,505.1589691162109,632.6286907958985,0.12033435395623027,0.07269142816510638
2020-03-25,520.8878784179688,545.6347676259147,486.0875507189931,512.982608303419,18339548,1,498.30201110839846,629.7527239990235,0.027806087993348605,0.07378540188527477
2020-03-26,552.5089111328125,559.2541389141585,525.9575287953459,528.4494251114769,14843813,1,499.3159454345703,627.4730877685547,0.06070602527914937,0.07233761344446583
2020-03-27,560.8438720703125,579.91961984623,551.8645167772803,571.4558040421998,13495283,0,500.2052947998047,625.4993536376953,0.015085658836544003,0.0722889030563485
2020-03-30,538.5028076171875,570.1238326064855,533.6908794466455,537.1279485203846,14624804,1,503.94739990234376,623.0882501220703,-0.03983473042266583,0.06619547785988651
2020-03-31,551.219970703125,568.8349502813231,544.5176962795475,558.5237427233535,15175521,0,511.3843566894531,620.9168817138672,0.02361577861071784,0.06308310018173192
2020-04-01,517.9663696289062,547.7829584028392,510.4048271235866,545.0762451595822,13083824,0,517.2703399658203,618.0701275634766,-0.06032727920180603,0.06563715310904343
2020-04-03,503.2728271484375,520.7159414300108,500.22243897074645,518.5677733548046,10221655,1,520.7202972412109,615.0317584228516,-0.028367753858220213,0.06690149732330473
2020-04-07,549.0718994140625,553.5830535172297,526.6450399936691,528.4494806567268,15145605,0,525.3431671142578,612.7770440673828,0.0910024737976105,0.06905178112154357
2020-04-08,542.7131958007812,563.3786159451819,538.2020425580807,541.3383891240682,11806896,1,534.3783599853516,610.1519805908204,-0.011580821418956,0.05795849587430574
2020-04-09,546.7088623046875,560.9297267407588,543.142881753098,555.7741225382784,11931114,1,538.3696594238281,607.6343280029297,0.007362390549598752,0.045963625010097625
2020-04-13,547.6969604492188,559.9844715077093,537.9442457955366,540.4790946458554,8330276,1,541.0505676269531,605.2163494873047,0.0018073571011192335,0.04548601622635553
2020-04-15,549.1148071289062,561.3593672588752,546.1503241872838,559.7267907088572,11963447,0,540.7111572265625,602.8284454345703,0.0025887430131519285,0.0412253344038821
2020-04-16,536.0538330078125,545.54877772377,518.5677660985184,532.7027223246884,17783287,1,538.2321533203125,599.9782562255859,-0.023785507058868394,0.04149074809955127
2020-04-17,540.2642822265625,555.0866422558399,537.9012972943589,553.3681077596918,8878320,1,538.40830078125,597.3669415283204,0.007854526839450093,0.03957925227416243
2020-04-20,561.3593139648438,567.9756826328771,549.0718021216468,549.9310694176118,13322913,0,539.4222351074219,595.2591583251954,0.03904576414221461,0.04083888239864343
2020-04-21,544.0880126953125,555.5162562007505,539.4479487418822,539.4479487418822,11660575,1,542.0343994140625,592.9528839111329,-0.030766927420416645,0.03663456508925125
2020-04-22,551.5206909179688,554.2274038685555,539.6628127661628,544.0880603023884,8266728,1,546.8591857910156,590.4438226318359,0.013660801284402613,0.03467373203006743
2020-04-23,583.7003173828125,587.438161931594,548.2984910416214,555.9889445374286,14451289,0,550.3220275878906,588.6350640869141,0.058347088322802554,0.026815111505419417
2020-04-24,565.3977661132812,580.0053071830772,562.648100834572,574.4630237586716,7319940,1,552.5904846191406,586.6871014404297,-0.03135607558275111,0.02893799264915025
2020-04-27,571.0689086914062,585.160910479992,568.0185208953321,568.0185208953321,7183306,0,555.0264892578125,584.7503106689453,0.010030359010984702,0.028979831293666804
2020-04-28,567.7178955078125,581.7239415130418,561.1444799172373,578.2868724346782,7296571,1,557.0285827636719,582.8169586181641,-0.00586796642680576,0.029167244194673148
2020-04-29,581.33740234375,586.0204205927234,565.3980010997244,572.2721409307242,8639056,1,560.2508422851563,581.1499822998047,0.023989919894554568,0.029831795169965564
2020-04-30,614.8057861328125,618.6724891902516,599.8545133325081,601.4871422683001,16253821,0,568.1260375976562,580.0234832763672,0.05757135813751124,0.03180009482914214
2020-05-04,578.8883666992188,602.5182164777228,576.0097898952575,592.7225486822473,9122740,0,571.9884460449218,577.9861602783203,-0.0584207569995685,0.039302568596933214
2020-05-05,578.8883666992188,589.1136156815189,575.7090673308268,585.8054576907331,6393053,0,573.7413513183594,576.0485113525391,0.0,0.03774257509383271
2020-05-06,572.1860961914062,585.5476917536108,570.596420274265,581.6380361633919,7934250,0,576.5511596679687,573.9252618408203,-0.011577828979408178,0.03625284333930821
2020-05-07,571.3698120117188,579.4468933112533,569.2216437226646,571.8853514228857,4779548,1,578.5360717773438,571.6447662353515,-0.001426606107909456,0.03619574687454889
2020-05-08,579.3180541992188,585.0751558969512,574.4202198460578,577.642472388201,8400321,1,578.0978454589844,569.4751177978516,0.01391085426707317,0.03118013966696128
2020-05-11,586.7935791015625,600.241079021915,582.5831489348924,586.4498512508319,7370186,1,580.2374267578125,567.5142681884765,0.01290400816642423,0.029373229414577057
2020-05-12,590.875244140625,593.75376893075,580.4351243310009,583.0129265115975,7356039,1,582.2180603027343,565.6548162841797,0.006955878837856311,0.029320434270288635
2020-05-13,596.46044921875,601.4012364583713,587.5240478419239,597.0189415263537,8287101,0,585.0923156738281,563.8632452392578,0.009452426943775905,0.029158723927820616
2020-05-14,565.5266723632812,577.212684141803,560.757697921599,566.2570284323754,16888262,0,583.5112426757812,561.7219488525391,-0.051862243164632504,0.033333974235157306
2020-05-15,560.5001220703125,571.24096471479,555.6882455437949,571.24096471479,9255353,1,578.0806762695313,559.5643292236329,-0.008888263876155045,0.025872040509709343
2020-05-18,570.4675903320312,576.1816864987078,561.1015556379695,566.9875157564253,10435442,1,577.2385986328125,558.3991607666015,0.01778316876168029,0.02028278182288418
2020-05-19,574.5062255859375,579.833694538545,562.820208644207,570.5536160912267,5902208,1,576.8003845214844,557.1540850830078,0.007079517438590477,0.020455044341777417
2020-05-20,575.322509765625,578.2869929526294,566.8157934911394,574.4202894336297,5794636,1,577.1140258789062,555.823081665039,0.0014208447939010327,0.020087292278221043
2020-05-21,577.5994873046875,583.8291752054804,571.7564801764948,572.7016532246166,7213225,1,577.7369934082031,554.3356903076171,0.003957741093756351,0.020095135349676677
2020-05-22,594.9136962890625,597.9211318497405,578.7165286047592,580.0054295593355,11867731,0,579.2965576171875,553.2659002685547,0.02997615019564881,0.021788702228516393
2020-05-26,584.7743530273438,601.0145260450187,583.4424991957494,595.4722414472081,7099606,1,579.0946350097656,552.2622747802734,-0.017043385158159396,0.02230938864806676
2020-05-27,606.1701049804688,609.3923572369612,580.0054061686474,589.5002989953427,8774636,1,580.62412109375,552.2794598388672,0.03658804775271074,0.0251413711473705
2020-05-28,607.8456420898438,610.0797158457235,592.8943717373933,607.5019142294739,9440091,0,581.7626403808594,552.6472235107422,0.002764136824974228,0.025034844046072955
2020-05-29,601.8360595703125,610.3714952246648,587.8570994987178,603.1425054304507,28290128,1,585.3935791015625,553.8365533447266,-0.009886691790484181,0.017287570804783322
2020-06-01,609.2827758789062,615.4666513657602,602.271527227805,608.5860154019216,12276438,1,590.2718444824219,554.9832012939453,0.012373330228684587,0.01649088218910413
2020-06-02,616.7294311523438,619.8213950978599,607.5407739082339,610.1101276902748,7059304,0,594.8980285644532,557.2961547851562,0.012222001947610472,0.01623487494548285
2020-06-03,611.0245971679688,620.0391037136432,606.190759074472,618.9939366005988,11378568,1,598.5498657226562,559.979638671875,-0.009250140655223227,0.01712828732273952
2020-06-04,616.4246826171875,617.9053318367771,607.4973028971929,611.4166403352393,10782424,0,602.6600830078125,563.1260015869141,0.008837754607993853,0.017053367221868024
2020-06-05,612.7666625976562,619.865039894145,610.1973083711065,615.7714987894036,7718679,1,606.1768005371093,566.0058697509766,-0.0059342529958408274,0.017533069254287586
2020-06-08,627.8342895507812,632.1455713743576,613.1585694852488,616.3376089004659,10719105,0,609.4688598632813,568.5056915283203,0.024589501800326374,0.016783542989869595
2020-06-09,625.0037231445312,635.4552907767771,622.7827756545635,627.0940579347492,10078029,0,613.491796875,571.9585406494141,-0.0045084609957752875,0.015314430042712058
2020-06-10,623.4794921875,626.6149941514957,617.6876140957919,622.7391941295748,7263049,0,615.2227355957032,574.2922131347656,-0.002438755003510207,0.011327965642186851
2020-06-11,613.1151123046875,621.3457326543191,609.8925349050078,620.1263618027355,8825715,0,615.7496826171875,576.1367578125,-0.016623449548354374,0.012899466324792178
2020-06-12,602.7505493164062,605.4505692704912,588.3361075718079,588.5973861068697,9795316,0,615.8411315917969,577.1415905761719,-0.016904758633857653,0.013718730164452322
2020-06-15,598.8312377929688,613.5070118687655,596.828031391361,603.5780018303001,7857344,1,614.7959777832032,577.901337890625,-0.006502377356408018,0.013150007125219942
2020-06-16,610.719970703125,620.1263713216243,608.9345051254461,611.4167312749723,10131760,1,614.1950317382813,579.3456811523438,0.01985322768727449,0.014222270226756506
2020-06-17,612.8538208007812,618.645699324969,607.9328530900798,609.5877059023746,7291916,1,614.3779541015625,580.5783581542969,0.0034939910270161967,0.013958256237381143
2020-06-18,621.7811279296875,624.1326878506742,614.9004920943274,616.8166232398189,6670195,0,614.9135986328125,582.6546533203125,0.014566780569698512,0.01445250339305894
2020-06-19,614.508544921875,620.0391973657015,610.5456699641194,617.5133808909567,22438862,0,615.0877868652344,584.8793676757813,-0.011696371409707584,0.014866803600893983
2020-06-22,612.897216796875,617.252035655515,609.6746402095995,615.8584617251042,7804096,1,613.5940795898438,586.1558740234375,-0.0026221411212513646,0.012193904579144118
2020-06-23,627.6602172851562,631.0134073648719,602.794152976711,605.9296552195193,12157390,0,613.8597290039063,587.854814453125,0.024087236952120117,0.01471977457358356
2020-06-24,621.9990234375,633.0166872325204,617.8619440279568,624.3941746746038,10220838,0,613.7116821289062,589.3606176757812,-0.009019519943677223,0.015011036860439638
2020-06-25,610.1102294921875,614.5521242461359,604.0134820168909,613.8989013023541,14945284,1,613.4111938476562,590.6088830566406,-0.019113846641765853,0.015332173270242304
2020-06-26,651.6551513671875,654.6163965077595,618.3843222695353,618.5585256682546,26030458,0,618.3016540527344,592.6596899414062,0.0680941244167943,0.025407389820339892
2020-06-29,637.3279418945312,648.6069369439556,635.890829952078,640.5069819323573,8954428,1,622.1513244628907,594.6851721191406,-0.021985876184048347,0.026829115035585684
2020-06-30,640.9859619140625,643.5988538956462,630.7956725540013,638.2424040696302,10411290,0,625.1779235839844,596.6996057128906,0.005739619713922117,0.026420570804398403
2020-07-01,637.4585571289062,646.5165506096668,635.5859633113594,642.1181931501195,5477468,1,627.6383972167969,598.2215905761718,-0.005503092103020468,0.02663571011388757
2020-07-02,658.9712524414062,666.6793146995869,640.5068606541765,642.2051976980483,17263756,1,631.3574096679688,600.5192553710938,0.0337475982899853,0.028110597992413357
2020-07-03,664.2841186523438,665.4163609907333,655.4002770229408,657.5776865811566,7796572,1,636.3349670410156,602.7745239257813,0.008062364164224123,0.027400476348905082
2020-07-06,665.4165649414062,674.9971699340181,663.2391547158126,666.461732481577,8810958,1,641.5869018554688,604.4088488769531,0.0017047619493899546,0.02724521672233387
2020-07-07,691.676025390625,694.1147137596291,666.7664251287603,670.119668150633,19362533,0,647.9884826660157,606.9344140625,0.03946319017701505,0.028616876207539332
2020-07-08,674.7359008789062,683.6197453568225,672.5584906225263,683.6197453568225,8476642,1,653.2621704101563,609.00775390625,-0.024491414896376962,0.030144076740661132
2020-07-09,680.83251953125,688.0615095695268,674.9970505270675,679.3518702078873,6854166,1,660.3343994140625,611.2700463867187,0.009035562868972002,0.0285432860341994
2020-07-10,680.9630737304688,687.9743753418453,673.6905467519866,673.6905467519866,5206452,1,663.2651916503906,613.2625598144531,0.00019175670296811553,0.020496590560239395
2020-07-13,694.2017211914062,701.4307104643391,684.6211189079156,686.3195090355082,10804688,0,668.9525695800781,614.850478515625,0.019441065120334944,0.018628280920213094
2020-07-14,682.1824951171875,702.3453312701514,680.5276423938313,690.6308558322335,8961822,1,673.0722229003907,616.9163610839844,-0.01731373706995576,0.020384431045466923
2020-07-15,723.7274169921875,738.9692842661574,692.242052759621,695.9001115372566,30060599,1,681.6991088867187,619.8131420898437,0.060900011613260974,0.026082915064580704
2020-07-16,793.4481811523438,832.2060780362947,778.8595345724297,783.9546525619442,90432109,0,695.1468017578125,624.2383837890625,0.09633566799212323,0.036872502041426815
2020-07-17,786.6110229492188,801.1996674470666,777.0304205924231,793.4480679128025,31682878,1,707.3794921875,628.5432080078125,-0.008617019189829378,0.0378044474832073
2020-07-20,813.7415771484375,823.0609016936783,789.7465318632198,791.2707187182082,18421053,1,722.2119934082032,633.2316784667969,0.0344904322564652,0.037687992804120066
2020-07-21,815.87548828125,827.154482177871,809.2997210251989,823.0609409402522,12877784,0,734.6319396972656,637.8133166503907,0.0026223449713487224,0.03747655270381839
2020-07-22,799.457763671875,817.8350802061377,792.577127782306,817.7915426441868,14354201,0,747.1041259765625,641.9849670410156,-0.020122831051048173,0.0369576629232045
2020-07-23,790.7916870117188,797.6287323921299,784.4336611464684,797.4981197022231,13051307,1,758.1000427246094,645.871591796875,-0.010839943088867265,0.037995066752148386
2020-07-24,803.7689819335938,806.2947984070607,786.6981114352445,786.6981114352445,18209580,1,770.3806335449219,650.6364379882813,0.016410510043314064,0.03760324404209696
2020-07-27,826.0657348632812,829.8544066254051,800.1110208580247,802.6367843129677,16827870,1,783.5670349121094,655.9477502441406,0.027740250533242916,0.03774630805078715
2020-07-28,838.6075439453125,842.7010847807401,819.7512079884654,823.9318239474359,15818463,0,799.2095397949219,661.3105493164062,0.015182579972412347,0.03569608588562996
2020-07-29,831.0302124023438,836.1253298674569,821.841500885121,830.2463236418263,11152710,1,809.9398193359375,666.4410290527344,-0.009035610993099907,0.03390558465882864
2020-07-30,837.3882446289062,847.1430508515814,835.0366314885284,837.867264137642,12492320,1,814.3338256835938,671.68234375,0.007650783487380908,0.017934592594063468
2020-07-31,841.35107421875,859.1622954797979,830.2898227560408,844.1817067148276,12704346,0,819.8078308105469,676.9573754882813,0.00473236830736723,0.017246704608707593
2020-08-03,833.4254150390625,840.8286085254143,825.1947951782345,836.1253819879639,8479792,0,821.7762145996094,681.7276098632813,-0.00942015696247489,0.014861792072947565
2020-08-04,827.2849731445312,845.4446009062772,819.1850201526869,836.5172216435673,11133170,0,822.9171630859375,686.577822265625,-0.007367716155192383,0.01518432394553405
2020-08-05,822.7996215820312,836.9527852085158,817.2254312592177,829.1576475331221,9614176,1,825.2513488769531,690.9104125976562,-0.0054217732801927765,0.01347438055634152
